case_id,source_grounding_status,mandatory_factual_sufficiency_status,fact_unit_coverage_status,translation_equivalence_status,language_sanity_status,language_sanity_detail,placeholder_equivalence_status,placeholder_detail,duplicate_sentence_status,duplicate_sentence_detail,legal_leakage_status,procedural_leakage_status,jurisdiction_leakage_status,leakage_detail,numerical_unit_status,number_detail,deterministic_issues,deterministic_review_issues,deterministic_pass,semantic_qc_status,semantic_issues,manual_review_required,final_pass,numerical_unit_deterministic_status,numerical_unit_resolution
KR_26b3a33d5ab3eb8be8,pass,pass,pass,pass,pass,"{""en"":{""hangul"":0,""latin"":2767,""reason"":null,""status"":""pass""},""ko"":{""hangul"":768,""latin"":423,""reason"":null,""status"":""pass""}}",pass,"{""en"":[""[COMPANY_A]"",""[COMPANY_B]"",""[COMPANY_C]"",""[COMPANY_E]"",""[COMPANY_F]"",""[CURRENCY_AMOUNT_A]"",""[CURRENCY_AMOUNT_B]"",""[CURRENCY_AMOUNT_C]"",""[INSTITUTION_A]"",""[PERSON_A]"",""[PERSON_B]"",""[PERSON_E]""],""ko"":[""[COMPANY_A]"",""[COMPANY_B]"",""[COMPANY_C]"",""[COMPANY_E]"",""[COMPANY_F]"",""[CURRENCY_AMOUNT_A]"",""[CURRENCY_AMOUNT_B]"",""[CURRENCY_AMOUNT_C]"",""[INSTITUTION_A]"",""[PERSON_A]"",""[PERSON_B]"",""[PERSON_E]""],""status"":""pass""}",pass,"{""en"":{""duplicates"":[],""status"":""pass""},""ko"":{""duplicates"":[],""status"":""pass""}}",pass,pass,pass,"{""en"":{""jurisdiction_leakage_evidence"":[],""jurisdiction_leakage_status"":""pass"",""legal_leakage_evidence"":[],""legal_leakage_status"":""pass"",""procedural_leakage_status"":""pass"",""strict_leakage_evidence"":{""currency"":[],""customary_unit"":[],""jurisdiction_placeholder"":[],""kr_institution"":[],""legal_conclusion"":[],""procedural"":[]}},""ko"":{""jurisdiction_leakage_evidence"":[],""jurisdiction_leakage_status"":""pass"",""legal_leakage_evidence"":[],""legal_leakage_status"":""pass"",""procedural_leakage_status"":""pass"",""strict_leakage_evidence"":{""currency"":[],""customary_unit"":[],""jurisdiction_placeholder"":[],""kr_institution"":[],""legal_conclusion"":[],""procedural"":[]}}}",pass,"{""source"":{""1"":2,""11"":1,""12"":2,""15"":1,""17"":1,""1995"":1,""1996"":4,""1997"":3,""1998"":4,""2"":4,""20"":1,""22"":1,""29"":1,""3"":1,""31"":1,""32"":1,""4"":3,""47.63"":1,""5"":2,""52.32"":1,""7"":1,""8.5"":1,""9"":1},""target"":{""1"":2,""11"":1,""12"":2,""15"":1,""17"":1,""1995"":1,""1996"":4,""1997"":3,""1998"":4,""2"":3,""20"":1,""22"":1,""29"":1,""3"":1,""31"":1,""320,000"":1,""4"":3,""47.63"":1,""5"":2,""52.32"":1,""7"":1,""8.5"":1,""9"":1}}",[],"[""numerical_unit_status""]",True,pass,[],False,True,fail,semantic_equivalence_confirmed
KR_293763f5a50c79c279,pass,pass,pass,pass,pass,"{""en"":{""hangul"":0,""latin"":418,""reason"":null,""status"":""pass""},""ko"":{""hangul"":138,""latin"":56,""reason"":null,""status"":""pass""}}",pass,"{""en"":[""[INSTITUTION_A]"",""[LOCATION_A]"",""[PERSON_A]""],""ko"":[""[INSTITUTION_A]"",""[LOCATION_A]"",""[PERSON_A]""],""status"":""pass""}",pass,"{""en"":{""duplicates"":[],""status"":""pass""},""ko"":{""duplicates"":[],""status"":""pass""}}",pass,pass,pass,"{""en"":{""jurisdiction_leakage_evidence"":[],""jurisdiction_leakage_status"":""pass"",""legal_leakage_evidence"":[],""legal_leakage_status"":""pass"",""procedural_leakage_status"":""pass"",""strict_leakage_evidence"":{""currency"":[],""customary_unit"":[],""jurisdiction_placeholder"":[],""kr_institution"":[],""legal_conclusion"":[],""procedural"":[]}},""ko"":{""jurisdiction_leakage_evidence"":[],""jurisdiction_leakage_status"":""pass"",""legal_leakage_evidence"":[],""legal_leakage_status"":""pass"",""procedural_leakage_status"":""pass"",""strict_leakage_evidence"":{""currency"":[],""customary_unit"":[],""jurisdiction_placeholder"":[],""kr_institution"":[],""legal_conclusion"":[],""procedural"":[]}}}",pass,"{""source"":{""11"":1,""18"":1,""1998"":1,""1999"":1,""2004"":1,""23"":1,""28"":1,""4"":2},""target"":{""11"":1,""18"":1,""1998"":1,""1999"":1,""2004"":1,""23"":1,""28"":1,""4"":2}}",[],[],True,pass,[],False,True,pass,deterministic
KR_2938a7d8dec5b2a57e,pass,pass,pass,pass,pass,"{""en"":{""hangul"":0,""latin"":1725,""reason"":null,""status"":""pass""},""ko"":{""hangul"":537,""latin"":116,""reason"":null,""status"":""pass""}}",pass,"{""en"":[""[COMPANY_A]"",""[COMPANY_B]"",""[CURRENCY_AMOUNT_A]"",""[PERSON_A]"",""[PRODUCT_A]""],""ko"":[""[COMPANY_A]"",""[COMPANY_B]"",""[CURRENCY_AMOUNT_A]"",""[PERSON_A]"",""[PRODUCT_A]""],""status"":""pass""}",pass,"{""en"":{""duplicates"":[],""status"":""pass""},""ko"":{""duplicates"":[],""status"":""pass""}}",pass,pass,pass,"{""en"":{""jurisdiction_leakage_evidence"":[],""jurisdiction_leakage_status"":""pass"",""legal_leakage_evidence"":[],""legal_leakage_status"":""pass"",""procedural_leakage_status"":""pass"",""strict_leakage_evidence"":{""currency"":[],""customary_unit"":[],""jurisdiction_placeholder"":[],""kr_institution"":[],""legal_conclusion"":[],""procedural"":[]}},""ko"":{""jurisdiction_leakage_evidence"":[],""jurisdiction_leakage_status"":""pass"",""legal_leakage_evidence"":[],""legal_leakage_status"":""pass"",""procedural_leakage_status"":""pass"",""strict_leakage_evidence"":{""currency"":[],""customary_unit"":[],""jurisdiction_placeholder"":[],""kr_institution"":[],""legal_conclusion"":[],""procedural"":[]}}}",pass,"{""source"":{""1"":1,""12"":1,""17"":1,""200"":1,""2019"":1,""30"":1,""6"":3,""7"":1,""8"":1},""target"":{""00"":3,""12"":1,""17"":1,""200"":1,""2019"":1,""30"":1,""6"":3,""7"":1,""8"":1}}",[],"[""numerical_unit_status""]",True,pass,[],False,True,fail,semantic_equivalence_confirmed
KR_29dbd6f831cc47236c,pass,pass,pass,pass,pass,"{""en"":{""hangul"":0,""latin"":805,""reason"":null,""status"":""pass""},""ko"":{""hangul"":216,""latin"":204,""reason"":null,""status"":""pass""}}",pass,"{""en"":[""[ORGANIZATION_A]"",""[ORGANIZATION_B]"",""[PERSON_A]"",""[PERSON_B]"",""[PERSON_C]"",""[PROPERTY_A]""],""ko"":[""[ORGANIZATION_A]"",""[ORGANIZATION_B]"",""[PERSON_A]"",""[PERSON_B]"",""[PERSON_C]"",""[PROPERTY_A]""],""status"":""pass""}",pass,"{""en"":{""duplicates"":[],""status"":""pass""},""ko"":{""duplicates"":[],""status"":""pass""}}",pass,pass,pass,"{""en"":{""jurisdiction_leakage_evidence"":[],""jurisdiction_leakage_status"":""pass"",""legal_leakage_evidence"":[],""legal_leakage_status"":""pass"",""procedural_leakage_status"":""pass"",""strict_leakage_evidence"":{""currency"":[],""customary_unit"":[],""jurisdiction_placeholder"":[],""kr_institution"":[],""legal_conclusion"":[],""procedural"":[]}},""ko"":{""jurisdiction_leakage_evidence"":[],""jurisdiction_leakage_status"":""pass"",""legal_leakage_evidence"":[],""legal_leakage_status"":""pass"",""procedural_leakage_status"":""pass"",""strict_leakage_evidence"":{""currency"":[],""customary_unit"":[],""jurisdiction_placeholder"":[],""kr_institution"":[],""legal_conclusion"":[],""procedural"":[]}}}",pass,"{""source"":{""12"":1,""15"":1,""1959"":1,""1994"":1,""1998"":1,""23"":1,""31"":1,""6"":1,""8"":1},""target"":{""12"":1,""15"":1,""1959"":1,""1994"":1,""1998"":1,""23"":1,""31"":1,""6"":1,""8"":1}}",[],[],True,pass,[],False,True,pass,deterministic
KR_29de6fa2d32993658e,pass,pass,pass,pass,pass,"{""en"":{""hangul"":0,""latin"":350,""reason"":null,""status"":""pass""},""ko"":{""hangul"":106,""latin"":49,""reason"":null,""status"":""pass""}}",pass,"{""en"":[""[COMPANY_A]"",""[INSTITUTION_A]"",""[PERSON_A]""],""ko"":[""[COMPANY_A]"",""[INSTITUTION_A]"",""[PERSON_A]""],""status"":""pass""}",pass,"{""en"":{""duplicates"":[],""status"":""pass""},""ko"":{""duplicates"":[],""status"":""pass""}}",pass,pass,pass,"{""en"":{""jurisdiction_leakage_evidence"":[],""jurisdiction_leakage_status"":""pass"",""legal_leakage_evidence"":[],""legal_leakage_status"":""pass"",""procedural_leakage_status"":""pass"",""strict_leakage_evidence"":{""currency"":[],""customary_unit"":[],""jurisdiction_placeholder"":[],""kr_institution"":[],""legal_conclusion"":[],""procedural"":[]}},""ko"":{""jurisdiction_leakage_evidence"":[],""jurisdiction_leakage_status"":""pass"",""legal_leakage_evidence"":[],""legal_leakage_status"":""pass"",""procedural_leakage_status"":""pass"",""strict_leakage_evidence"":{""currency"":[],""customary_unit"":[],""jurisdiction_placeholder"":[],""kr_institution"":[],""legal_conclusion"":[],""procedural"":[]}}}",pass,"{""source"":{""19"":1,""19.5"":1,""2014"":2,""30"":1,""6"":2},""target"":{""19"":1,""19.5"":1,""2014"":2,""30"":1,""6"":2}}",[],[],True,pass,[],False,True,pass,deterministic
KR_2fbbb928c434a8f95b,pass,pass,pass,pass,pass,"{""en"":{""hangul"":0,""latin"":1284,""reason"":null,""status"":""pass""},""ko"":{""hangul"":384,""latin"":211,""reason"":null,""status"":""pass""}}",pass,"{""en"":[""[COMPANY_A]"",""[COMPANY_B]"",""[COMPANY_C]"",""[CURRENCY_AMOUNT_A]"",""[CURRENCY_AMOUNT_B]"",""[ORGANIZATION_A]"",""[PRODUCT_A]"",""[PRODUCT_B]"",""[PRODUCT_C]""],""ko"":[""[COMPANY_A]"",""[COMPANY_B]"",""[COMPANY_C]"",""[CURRENCY_AMOUNT_A]"",""[CURRENCY_AMOUNT_B]"",""[ORGANIZATION_A]"",""[PRODUCT_A]"",""[PRODUCT_B]"",""[PRODUCT_C]""],""status"":""pass""}",pass,"{""en"":{""duplicates"":[],""status"":""pass""},""ko"":{""duplicates"":[],""status"":""pass""}}",pass,pass,pass,"{""en"":{""jurisdiction_leakage_evidence"":[],""jurisdiction_leakage_status"":""pass"",""legal_leakage_evidence"":[],""legal_leakage_status"":""pass"",""procedural_leakage_status"":""pass"",""strict_leakage_evidence"":{""currency"":[],""customary_unit"":[],""jurisdiction_placeholder"":[],""kr_institution"":[],""legal_conclusion"":[],""procedural"":[]}},""ko"":{""jurisdiction_leakage_evidence"":[],""jurisdiction_leakage_status"":""pass"",""legal_leakage_evidence"":[],""legal_leakage_status"":""pass"",""procedural_leakage_status"":""pass"",""strict_leakage_evidence"":{""currency"":[],""customary_unit"":[],""jurisdiction_placeholder"":[],""kr_institution"":[],""legal_conclusion"":[],""procedural"":[]}}}",pass,"{""source"":{""1"":2,""10"":2,""19"":1,""1998"":1,""2000"":1,""2001"":1,""2011"":2,""26,332"":1,""29"":1,""3"":1,""31"":2,""34"":1,""4"":1,""48,000"":1},""target"":{""1"":2,""10"":2,""19"":1,""1998"":1,""2000"":1,""2001"":1,""2011"":2,""26,332"":1,""29"":1,""3"":1,""31"":2,""34"":1,""4"":1,""48,000"":1}}",[],[],True,pass,[],False,True,pass,deterministic
KR_38f0a0551f52400584,pass,pass,pass,pass,pass,"{""en"":{""hangul"":0,""latin"":885,""reason"":null,""status"":""pass""},""ko"":{""hangul"":305,""latin"":83,""reason"":null,""status"":""pass""}}",pass,"{""en"":[""[ORGANIZATION_A]"",""[PERSON_A]"",""[PERSON_B]""],""ko"":[""[ORGANIZATION_A]"",""[PERSON_A]"",""[PERSON_B]""],""status"":""pass""}",pass,"{""en"":{""duplicates"":[],""status"":""pass""},""ko"":{""duplicates"":[],""status"":""pass""}}",pass,pass,pass,"{""en"":{""jurisdiction_leakage_evidence"":[],""jurisdiction_leakage_status"":""pass"",""legal_leakage_evidence"":[],""legal_leakage_status"":""pass"",""procedural_leakage_status"":""pass"",""strict_leakage_evidence"":{""currency"":[],""customary_unit"":[],""jurisdiction_placeholder"":[],""kr_institution"":[],""legal_conclusion"":[],""procedural"":[]}},""ko"":{""jurisdiction_leakage_evidence"":[],""jurisdiction_leakage_status"":""pass"",""legal_leakage_evidence"":[],""legal_leakage_status"":""pass"",""procedural_leakage_status"":""pass"",""strict_leakage_evidence"":{""currency"":[],""customary_unit"":[],""jurisdiction_placeholder"":[],""kr_institution"":[],""legal_conclusion"":[],""procedural"":[]}}}",pass,"{""source"":{""10"":1,""19"":1,""1993"":1,""3"":1,""9"":2},""target"":{""1"":1,""10"":1,""19"":1,""1993"":1,""3"":1,""9"":1}}",[],"[""numerical_unit_status""]",True,pass,[],False,True,fail,semantic_equivalence_confirmed
KR_3bdfa18ada600372f2,pass,pass,pass,pass,pass,"{""en"":{""hangul"":0,""latin"":1082,""reason"":null,""status"":""pass""},""ko"":{""hangul"":342,""latin"":75,""reason"":null,""status"":""pass""}}",pass,"{""en"":[""[INSTITUTION_A]"",""[PERSON_A]"",""[PERSON_B]"",""[PERSON_C]""],""ko"":[""[INSTITUTION_A]"",""[PERSON_A]"",""[PERSON_B]"",""[PERSON_C]""],""status"":""pass""}",pass,"{""en"":{""duplicates"":[],""status"":""pass""},""ko"":{""duplicates"":[],""status"":""pass""}}",pass,pass,pass,"{""en"":{""jurisdiction_leakage_evidence"":[],""jurisdiction_leakage_status"":""pass"",""legal_leakage_evidence"":[],""legal_leakage_status"":""pass"",""procedural_leakage_status"":""pass"",""strict_leakage_evidence"":{""currency"":[],""customary_unit"":[],""jurisdiction_placeholder"":[],""kr_institution"":[],""legal_conclusion"":[],""procedural"":[]}},""ko"":{""jurisdiction_leakage_evidence"":[],""jurisdiction_leakage_status"":""pass"",""legal_leakage_evidence"":[],""legal_leakage_status"":""pass"",""procedural_leakage_status"":""pass"",""strict_leakage_evidence"":{""currency"":[],""customary_unit"":[],""jurisdiction_placeholder"":[],""kr_institution"":[],""legal_conclusion"":[],""procedural"":[]}}}",pass,"{""source"":{""03"":1,""12"":1,""15"":2,""2012"":3,""21"":2,""22"":1,""23"":1,""3"":1,""5"":1,""50"":1,""60"":1,""70"":1,""82"":1,""9"":3},""target"":{""00"":2,""03"":1,""12"":1,""15"":2,""2012"":3,""21"":2,""22"":1,""23"":1,""3"":1,""5"":1,""50"":1,""60"":1,""70"":1,""82"":1,""9"":3}}",[],"[""numerical_unit_status""]",True,pass,[],False,True,fail,semantic_equivalence_confirmed
KR_3d251e8be01dc48a0b,pass,pass,pass,pass,pass,"{""en"":{""hangul"":0,""latin"":1949,""reason"":null,""status"":""pass""},""ko"":{""hangul"":508,""latin"":350,""reason"":null,""status"":""pass""}}",pass,"{""en"":[""[COMPANY_A]"",""[CURRENCY_AMOUNT_A]"",""[CURRENCY_AMOUNT_B]"",""[ORGANIZATION_A]"",""[ORGANIZATION_B]"",""[PERSON_A]"",""[PERSON_B]"",""[PERSON_C]"",""[PROPERTY_A]""],""ko"":[""[COMPANY_A]"",""[CURRENCY_AMOUNT_A]"",""[CURRENCY_AMOUNT_B]"",""[ORGANIZATION_A]"",""[ORGANIZATION_B]"",""[PERSON_A]"",""[PERSON_B]"",""[PERSON_C]"",""[PROPERTY_A]""],""status"":""pass""}",pass,"{""en"":{""duplicates"":[],""status"":""pass""},""ko"":{""duplicates"":[],""status"":""pass""}}",pass,pass,pass,"{""en"":{""jurisdiction_leakage_evidence"":[],""jurisdiction_leakage_status"":""pass"",""legal_leakage_evidence"":[],""legal_leakage_status"":""pass"",""procedural_leakage_status"":""pass"",""strict_leakage_evidence"":{""currency"":[],""customary_unit"":[],""jurisdiction_placeholder"":[],""kr_institution"":[],""legal_conclusion"":[],""procedural"":[]}},""ko"":{""jurisdiction_leakage_evidence"":[],""jurisdiction_leakage_status"":""pass"",""legal_leakage_evidence"":[],""legal_leakage_status"":""pass"",""procedural_leakage_status"":""pass"",""strict_leakage_evidence"":{""currency"":[],""customary_unit"":[],""jurisdiction_placeholder"":[],""kr_institution"":[],""legal_conclusion"":[],""procedural"":[]}}}",pass,"{""source"":{""19"":1,""2002"":1,""2006"":3,""28"":2,""4"":3,""5"":1,""8"":1,""9"":1},""target"":{""19"":1,""2002"":1,""2006"":3,""28"":2,""4"":3,""5"":1,""8"":1,""9"":1}}",[],[],True,pass,[],False,True,pass,deterministic
KR_3e400c529b48b85317,pass,pass,pass,pass,pass,"{""en"":{""hangul"":0,""latin"":2050,""reason"":null,""status"":""pass""},""ko"":{""hangul"":576,""latin"":298,""reason"":null,""status"":""pass""}}",pass,"{""en"":[""[INSTITUTION_A]"",""[INSTITUTION_B]"",""[PERSON_A]"",""[PERSON_B]"",""[PERSON_C]"",""[PRODUCT_A]""],""ko"":[""[INSTITUTION_A]"",""[INSTITUTION_B]"",""[PERSON_A]"",""[PERSON_B]"",""[PERSON_C]"",""[PRODUCT_A]""],""status"":""pass""}",pass,"{""en"":{""duplicates"":[],""status"":""pass""},""ko"":{""duplicates"":[],""status"":""pass""}}",pass,pass,pass,"{""en"":{""jurisdiction_leakage_evidence"":[],""jurisdiction_leakage_status"":""pass"",""legal_leakage_evidence"":[],""legal_leakage_status"":""pass"",""procedural_leakage_status"":""pass"",""strict_leakage_evidence"":{""currency"":[],""customary_unit"":[],""jurisdiction_placeholder"":[],""kr_institution"":[],""legal_conclusion"":[],""procedural"":[]}},""ko"":{""jurisdiction_leakage_evidence"":[],""jurisdiction_leakage_status"":""pass"",""legal_leakage_evidence"":[],""legal_leakage_status"":""pass"",""procedural_leakage_status"":""pass"",""strict_leakage_evidence"":{""currency"":[],""customary_unit"":[],""jurisdiction_placeholder"":[],""kr_institution"":[],""legal_conclusion"":[],""procedural"":[]}}}",pass,"{""source"":{""1"":2,""18"":1,""19"":1,""2"":2,""20"":1,""2011"":2,""21"":1,""22"":2,""32"":1,""4"":1,""43"":1,""45"":1,""5"":1,""50"":1,""55"":1,""7"":2},""target"":{""1"":3,""18"":1,""19"":1,""2"":4,""20"":1,""2011"":2,""21"":1,""22"":2,""32"":1,""4"":1,""43"":1,""45"":1,""5"":1,""50"":1,""55"":1,""7"":2}}",[],"[""numerical_unit_status""]",True,pass,[],False,True,fail,semantic_equivalence_confirmed
KR_47079dcb1572fd2e34,pass,pass,pass,pass,pass,"{""en"":{""hangul"":0,""latin"":1721,""reason"":null,""status"":""pass""},""ko"":{""hangul"":507,""latin"":129,""reason"":null,""status"":""pass""}}",pass,"{""en"":[""[INSTITUTION_A]"",""[PERSON_A]"",""[PERSON_C]"",""[PERSON_D]""],""ko"":[""[INSTITUTION_A]"",""[PERSON_A]"",""[PERSON_C]"",""[PERSON_D]""],""status"":""pass""}",pass,"{""en"":{""duplicates"":[],""status"":""pass""},""ko"":{""duplicates"":[],""status"":""pass""}}",pass,pass,pass,"{""en"":{""jurisdiction_leakage_evidence"":[],""jurisdiction_leakage_status"":""pass"",""legal_leakage_evidence"":[],""legal_leakage_status"":""pass"",""procedural_leakage_status"":""pass"",""strict_leakage_evidence"":{""currency"":[],""customary_unit"":[],""jurisdiction_placeholder"":[],""kr_institution"":[],""legal_conclusion"":[],""procedural"":[]}},""ko"":{""jurisdiction_leakage_evidence"":[],""jurisdiction_leakage_status"":""pass"",""legal_leakage_evidence"":[],""legal_leakage_status"":""pass"",""procedural_leakage_status"":""pass"",""strict_leakage_evidence"":{""currency"":[],""customary_unit"":[],""jurisdiction_placeholder"":[],""kr_institution"":[],""legal_conclusion"":[],""procedural"":[]}}}",pass,"{""source"":{""1"":2,""14"":1,""17"":1,""1998"":2,""2"":1,""5"":1},""target"":{""1"":2,""14"":1,""17"":1,""1998"":2,""2"":1,""5"":1}}",[],[],True,pass,[],False,True,pass,deterministic
KR_4a417b3e4eb96c19c1,pass,pass,pass,pass,pass,"{""en"":{""hangul"":0,""latin"":911,""reason"":null,""status"":""pass""},""ko"":{""hangul"":281,""latin"":112,""reason"":null,""status"":""pass""}}",pass,"{""en"":[""[COMPANY_A]"",""[PRODUCT_A]""],""ko"":[""[COMPANY_A]"",""[PRODUCT_A]""],""status"":""pass""}",pass,"{""en"":{""duplicates"":[],""status"":""pass""},""ko"":{""duplicates"":[],""status"":""pass""}}",pass,pass,pass,"{""en"":{""jurisdiction_leakage_evidence"":[],""jurisdiction_leakage_status"":""pass"",""legal_leakage_evidence"":[],""legal_leakage_status"":""pass"",""procedural_leakage_status"":""pass"",""strict_leakage_evidence"":{""currency"":[],""customary_unit"":[],""jurisdiction_placeholder"":[],""kr_institution"":[],""legal_conclusion"":[],""procedural"":[]}},""ko"":{""jurisdiction_leakage_evidence"":[],""jurisdiction_leakage_status"":""pass"",""legal_leakage_evidence"":[],""legal_leakage_status"":""pass"",""procedural_leakage_status"":""pass"",""strict_leakage_evidence"":{""currency"":[],""customary_unit"":[],""jurisdiction_placeholder"":[],""kr_institution"":[],""legal_conclusion"":[],""procedural"":[]}}}",pass,"{""source"":{},""target"":{}}",[],[],True,resolved_by_direct_source_adjudication,"[""Substantive factual content is duplicated in both languages, although the third sentence additionally provides general information about asbestos-related diseases.""]",False,True,pass,deterministic
KR_4b24e5a20e1f1ddead,pass,pass,pass,pass,pass,"{""en"":{""hangul"":0,""latin"":668,""reason"":null,""status"":""pass""},""ko"":{""hangul"":222,""latin"":73,""reason"":null,""status"":""pass""}}",pass,"{""en"":[""[INSTITUTION_A]"",""[INSTITUTION_B]"",""[ORGANIZATION_B]"",""[PERSON_A]"",""[VEHICLE_A]""],""ko"":[""[INSTITUTION_A]"",""[INSTITUTION_B]"",""[ORGANIZATION_B]"",""[PERSON_A]"",""[VEHICLE_A]""],""status"":""pass""}",pass,"{""en"":{""duplicates"":[],""status"":""pass""},""ko"":{""duplicates"":[],""status"":""pass""}}",pass,pass,pass,"{""en"":{""jurisdiction_leakage_evidence"":[],""jurisdiction_leakage_status"":""pass"",""legal_leakage_evidence"":[],""legal_leakage_status"":""pass"",""procedural_leakage_status"":""pass"",""strict_leakage_evidence"":{""currency"":[],""customary_unit"":[],""jurisdiction_placeholder"":[],""kr_institution"":[],""legal_conclusion"":[],""procedural"":[]}},""ko"":{""jurisdiction_leakage_evidence"":[],""jurisdiction_leakage_status"":""pass"",""legal_leakage_evidence"":[],""legal_leakage_status"":""pass"",""procedural_leakage_status"":""pass"",""strict_leakage_evidence"":{""currency"":[],""customary_unit"":[],""jurisdiction_placeholder"":[],""kr_institution"":[],""legal_conclusion"":[],""procedural"":[]}}}",pass,"{""source"":{""0.055"":1,""0.078"":1,""1"":1,""12"":1,""2004"":1,""22"":2,""23"":1,""3"":2,""30"":1,""43"":1,""55"":1},""target"":{""0.055"":1,""0.078"":1,""1"":2,""12"":1,""2004"":1,""22"":2,""23"":1,""3"":2,""30"":1,""43"":1,""55"":1}}",[],"[""numerical_unit_status""]",True,pass,[],False,True,fail,semantic_equivalence_confirmed
KR_4e2107bebbe71bff1d,pass,pass,pass,pass,pass,"{""en"":{""hangul"":0,""latin"":495,""reason"":null,""status"":""pass""},""ko"":{""hangul"":179,""latin"":14,""reason"":null,""status"":""pass""}}",pass,"{""en"":[""[PERSON_A]"",""[PERSON_B]""],""ko"":[""[PERSON_A]"",""[PERSON_B]""],""status"":""pass""}",pass,"{""en"":{""duplicates"":[],""status"":""pass""},""ko"":{""duplicates"":[],""status"":""pass""}}",pass,pass,pass,"{""en"":{""jurisdiction_leakage_evidence"":[],""jurisdiction_leakage_status"":""pass"",""legal_leakage_evidence"":[],""legal_leakage_status"":""pass"",""procedural_leakage_status"":""pass"",""strict_leakage_evidence"":{""currency"":[],""customary_unit"":[],""jurisdiction_placeholder"":[],""kr_institution"":[],""legal_conclusion"":[],""procedural"":[]}},""ko"":{""jurisdiction_leakage_evidence"":[],""jurisdiction_leakage_status"":""pass"",""legal_leakage_evidence"":[],""legal_leakage_status"":""pass"",""procedural_leakage_status"":""pass"",""strict_leakage_evidence"":{""currency"":[],""customary_unit"":[],""jurisdiction_placeholder"":[],""kr_institution"":[],""legal_conclusion"":[],""procedural"":[]}}}",pass,"{""source"":{},""target"":{}}",[],[],True,pass,[],False,True,pass,deterministic
KR_4ea4b7c552d041ba9e,pass,pass,pass,pass,pass,"{""en"":{""hangul"":0,""latin"":1913,""reason"":null,""status"":""pass""},""ko"":{""hangul"":509,""latin"":406,""reason"":null,""status"":""pass""}}",pass,"{""en"":[""[COMPANY_A]"",""[COMPANY_B]"",""[CURRENCY_AMOUNT_A]"",""[PERSON_A]"",""[PERSON_B]"",""[PERSON_C]"",""[PERSON_D]"",""[PERSON_E]"",""[PERSON_F]"",""[PERSON_G]"",""[PERSON_H]"",""[PERSON_I]"",""[PERSON_J]"",""[PERSON_K]"",""[PERSON_L]"",""[PERSON_M]"",""[PERSON_N]"",""[PERSON_O]"",""[PROPERTY_A]""],""ko"":[""[COMPANY_A]"",""[COMPANY_B]"",""[CURRENCY_AMOUNT_A]"",""[PERSON_A]"",""[PERSON_B]"",""[PERSON_C]"",""[PERSON_D]"",""[PERSON_E]"",""[PERSON_F]"",""[PERSON_G]"",""[PERSON_H]"",""[PERSON_I]"",""[PERSON_J]"",""[PERSON_K]"",""[PERSON_L]"",""[PERSON_M]"",""[PERSON_N]"",""[PERSON_O]"",""[PROPERTY_A]""],""status"":""pass""}",pass,"{""en"":{""duplicates"":[],""status"":""pass""},""ko"":{""duplicates"":[],""status"":""pass""}}",pass,pass,pass,"{""en"":{""jurisdiction_leakage_evidence"":[],""jurisdiction_leakage_status"":""pass"",""legal_leakage_evidence"":[],""legal_leakage_status"":""pass"",""procedural_leakage_status"":""pass"",""strict_leakage_evidence"":{""currency"":[],""customary_unit"":[],""jurisdiction_placeholder"":[],""kr_institution"":[],""legal_conclusion"":[],""procedural"":[]}},""ko"":{""jurisdiction_leakage_evidence"":[],""jurisdiction_leakage_status"":""pass"",""legal_leakage_evidence"":[],""legal_leakage_status"":""pass"",""procedural_leakage_status"":""pass"",""strict_leakage_evidence"":{""currency"":[],""customary_unit"":[],""jurisdiction_placeholder"":[],""kr_institution"":[],""legal_conclusion"":[],""procedural"":[]}}}",pass,"{""source"":{""12"":1,""1998"":1,""1999"":1,""22"":1,""26"":1,""46"":1,""5"":1},""target"":{""12"":1,""1998"":1,""1999"":1,""22"":1,""26"":1,""46"":1,""5"":1}}",[],[],True,pass,[],False,True,pass,deterministic
